voltage (V), photocurrent (A)
24.000, 1.091931e-07
24.000, 1.091697e-07
24.000, 1.091401e-07
24.500, 1.094074e-07
24.500, 1.094924e-07
24.500, 1.094228e-07
24.500, 1.094422e-07
24.500, 1.094061e-07
24.500, 1.094877e-07
24.500, 1.095269e-07
24.500, 1.09499e-07
24.500, 1.093724e-07
24.500, 1.094539e-07
25.000, 1.099358e-07
25.000, 1.100429e-07
25.000, 1.100753e-07
25.000, 1.098816e-07
25.000, 1.099972e-07
25.000, 1.100781e-07
25.000, 1.10162e-07
25.000, 1.102269e-07
25.000, 1.101142e-07
25.000, 1.101562e-07
25.500, 1.105786e-07
25.500, 1.104322e-07
25.500, 1.104839e-07
25.500, 1.105225e-07
25.500, 1.10521e-07
25.500, 1.105473e-07
25.500, 1.106313e-07
25.500, 1.106414e-07
25.500, 1.106365e-07
25.500, 1.105492e-07
26.000, 1.108802e-07
26.000, 1.108754e-07
26.000, 1.108488e-07
26.000, 1.107255e-07
26.000, 1.106511e-07
26.000, 1.107384e-07
26.000, 1.106998e-07
26.000, 1.106666e-07
26.000, 1.105374e-07
26.000, 1.105535e-07
26.500, 1.10673e-07
26.500, 1.107186e-07
26.500, 1.107286e-07
26.500, 1.107538e-07
26.500, 1.106348e-07
26.500, 1.107133e-07
26.500, 1.106792e-07
26.500, 1.10668e-07
26.500, 1.105841e-07
26.500, 1.106293e-07
27.000, 1.105973e-07
27.000, 1.106143e-07
27.000, 1.104231e-07
27.000, 1.105832e-07
27.000, 1.104235e-07
27.000, 1.106199e-07
27.000, 1.105974e-07
27.000, 1.104761e-07
27.000, 1.104639e-07
27.000, 1.103951e-07
27.500, 1.104318e-07
27.500, 1.105264e-07
27.500, 1.104589e-07
27.500, 1.105039e-07
27.500, 1.104149e-07
27.500, 1.105369e-07
27.500, 1.105888e-07
27.500, 1.106829e-07
27.500, 1.106005e-07
27.500, 1.105787e-07
28.000, 1.108225e-07
28.000, 1.109285e-07
28.000, 1.110088e-07
28.000, 1.110919e-07
28.000, 1.10966e-07
28.000, 1.109169e-07
28.000, 1.109224e-07
28.000, 1.109143e-07
28.000, 1.108301e-07
28.000, 1.109746e-07
28.500, 1.114661e-07
28.500, 1.109392e-07
28.500, 1.110196e-07
28.500, 1.108453e-07
28.500, 1.110824e-07
28.500, 1.110767e-07
28.500, 1.102551e-07
28.500, 1.10871e-07
28.500, 1.112189e-07
28.500, 1.085805e-07
29.000, 1.116225e-07
29.000, 1.121513e-07
29.000, 1.121345e-07
29.000, 1.123122e-07
29.000, 1.123837e-07
29.000, 1.126823e-07
29.000, 1.129621e-07
29.000, 1.128849e-07
29.000, 1.127379e-07
29.000, 1.127791e-07
29.500, 1.131988e-07
29.500, 1.13412e-07
29.500, 1.128374e-07
29.500, 1.13241e-07
29.500, 1.129679e-07
29.500, 1.130294e-07
29.500, 1.133417e-07
29.500, 1.134575e-07
29.500, 1.12872e-07
29.500, 1.128645e-07
30.000, 1.113849e-07
30.000, 1.117789e-07
30.000, 1.11605e-07
30.000, 1.120275e-07
30.000, 1.12316e-07
30.000, 1.12442e-07
30.000, 1.123061e-07
30.000, 1.124739e-07
30.000, 1.124857e-07
30.000, 1.122647e-07
30.500, 1.156794e-07
30.500, 1.150886e-07
30.500, 1.151851e-07
30.500, 1.14816e-07
30.500, 1.148055e-07
30.500, 1.145713e-07
30.500, 1.142961e-07
30.500, 1.145816e-07
30.500, 1.145132e-07
30.500, 1.141934e-07
31.000, 1.139455e-07
31.000, 1.137175e-07
31.000, 1.135996e-07
31.000, 1.136652e-07
31.000, 1.134542e-07
31.000, 1.133907e-07
31.000, 1.134402e-07
31.000, 1.131881e-07
31.000, 1.130596e-07
31.000, 1.129073e-07
31.500, 1.144946e-07
31.500, 1.152879e-07
31.500, 1.142961e-07
31.500, 1.141976e-07
31.500, 1.143166e-07
31.500, 1.144062e-07
31.500, 1.147142e-07
31.500, 1.149451e-07
31.500, 1.148968e-07
31.500, 1.152506e-07
32.000, 1.149867e-07
32.000, 1.146547e-07
32.000, 1.146853e-07
32.000, 1.147504e-07
32.000, 1.147573e-07
32.000, 1.147981e-07
32.000, 1.14802e-07
32.000, 1.147009e-07
