voltage (V), photocurrent (A)
40.500, 1.886575e-06
40.500, 1.883007e-06
40.500, 1.887115e-06
40.500, 1.886159e-06
40.500, 1.880743e-06
40.500, 1.888621e-06
40.500, 1.888372e-06
40.500, 1.88693e-06
41.000, 1.897256e-06
41.000, 1.897372e-06
41.000, 1.897073e-06
41.000, 1.89945e-06
41.000, 1.898666e-06
41.000, 1.897858e-06
41.000, 1.901808e-06
41.000, 1.902428e-06
41.000, 1.90297e-06
41.000, 1.901002e-06
41.500, 1.916521e-06
41.500, 1.909676e-06
41.500, 1.91399e-06
41.500, 1.911639e-06
41.500, 1.909376e-06
41.500, 1.911135e-06
41.500, 1.912596e-06
41.500, 1.908668e-06
41.500, 1.912563e-06
41.500, 1.915201e-06
42.000, 1.931017e-06
42.000, 1.929299e-06
42.000, 1.930085e-06
42.000, 1.92289e-06
42.000, 1.929213e-06
42.000, 1.928088e-06
42.000, 1.931826e-06
42.000, 1.932471e-06
42.000, 1.932068e-06
42.000, 1.928296e-06
42.500, 1.942747e-06
42.500, 1.943313e-06
42.500, 1.93739e-06
42.500, 1.94548e-06
42.500, 1.945465e-06
42.500, 1.942486e-06
42.500, 1.951923e-06
42.500, 1.950474e-06
42.500, 1.942937e-06
42.500, 1.948449e-06
43.000, 1.964923e-06
43.000, 1.96075e-06
43.000, 1.966795e-06
43.000, 1.966894e-06
43.000, 1.960821e-06
43.000, 1.965788e-06
43.000, 1.967339e-06
43.000, 1.963748e-06
43.000, 1.964128e-06
43.000, 1.965593e-06
43.500, 2.101271e-06
43.500, 2.101807e-06
43.500, 2.103221e-06
43.500, 2.102262e-06
43.500, 2.101203e-06
43.500, 2.102838e-06
43.500, 2.101192e-06
43.500, 2.099708e-06
43.500, 2.10113e-06
43.500, 2.103191e-06
44.000, 2.113298e-06
44.000, 2.116318e-06
44.000, 2.115388e-06
44.000, 2.115308e-06
44.000, 2.11549e-06
44.000, 2.116803e-06
44.000, 2.115419e-06
44.000, 2.117267e-06
44.000, 2.117056e-06
44.000, 2.116592e-06
44.500, 2.130183e-06
44.500, 2.1268e-06
44.500, 2.128889e-06
44.500, 2.131584e-06
44.500, 2.133131e-06
44.500, 2.130819e-06
44.500, 2.132816e-06
44.500, 2.133737e-06
44.500, 2.130576e-06
44.500, 2.130001e-06
45.000, 2.140715e-06
45.000, 2.139976e-06
45.000, 2.138371e-06
45.000, 2.138482e-06
45.000, 2.139614e-06
45.000, 2.139624e-06
45.000, 2.141411e-06
45.000, 2.14333e-06
45.000, 2.140664e-06
45.000, 2.139048e-06
45.500, 2.145632e-06
45.500, 2.146854e-06
45.500, 2.148117e-06
45.500, 2.146066e-06
45.500, 2.143652e-06
45.500, 2.147682e-06
45.500, 2.149469e-06
45.500, 2.146965e-06
45.500, 2.148107e-06
45.500, 2.150649e-06
46.000, 2.163928e-06
46.000, 2.160183e-06
46.000, 2.162566e-06
46.000, 2.163363e-06
46.000, 2.161707e-06
46.000, 2.161404e-06
46.000, 2.164446e-06
46.000, 2.164434e-06
46.000, 2.162334e-06
46.000, 2.16614e-06
46.500, 2.172946e-06
46.500, 2.176784e-06
46.500, 2.173866e-06
46.500, 2.170705e-06
46.500, 2.173775e-06
46.500, 2.1754e-06
46.500, 2.17326e-06
46.500, 2.174198e-06
46.500, 2.172138e-06
46.500, 2.169422e-06
47.000, 2.183589e-06
47.000, 2.181903e-06
47.000, 2.185033e-06
47.000, 2.185386e-06
47.000, 2.181468e-06
47.000, 2.182712e-06
47.000, 2.187295e-06
47.000, 2.185508e-06
47.000, 2.180984e-06
47.000, 2.18576e-06
47.500, 2.195385e-06
47.500, 2.192142e-06
47.500, 2.191396e-06
47.500, 2.194021e-06
47.500, 2.194263e-06
47.500, 2.190962e-06
47.500, 2.19397e-06
47.500, 2.195564e-06
47.500, 2.191577e-06
47.500, 2.193262e-06
48.000, 2.200997e-06
48.000, 2.205047e-06
48.000, 2.207238e-06
48.000, 2.201461e-06
48.000, 2.202289e-06
48.000, 2.206542e-06
48.000, 2.205765e-06
48.000, 2.201585e-06
48.000, 2.203744e-06
48.000, 2.207178e-06
48.500, 2.214307e-06
48.500, 2.217548e-06
48.500, 2.217507e-06
48.500, 2.213935e-06
48.500, 2.2168e-06
48.500, 2.218779e-06
48.500, 2.217599e-06
48.500, 2.221103e-06
48.500, 2.223708e-06
48.500, 2.220638e-06
49.000, 2.227696e-06
49.000, 2.228343e-06
49.000, 2.224184e-06
49.000, 2.227616e-06
49.000, 2.228878e-06
49.000, 2.225101e-06
49.000, 2.224445e-06
49.000, 2.227292e-06
49.000, 2.222244e-06
49.000, 2.22194e-06
49.500, 2.230725e-06
49.500, 2.226212e-06
49.500, 2.230826e-06
49.500, 2.232583e-06
49.500, 2.227162e-06
49.500, 2.230665e-06
49.500, 2.235179e-06
49.500, 2.232715e-06
49.500, 2.228443e-06
49.500, 2.232947e-06
50.000, 2.243166e-06
50.000, 2.242439e-06
50.000, 2.247568e-06
50.000, 2.242407e-06
50.000, 2.243328e-06
50.000, 2.247196e-06
50.000, 2.245318e-06
50.000, 2.241429e-06
50.000, 2.243258e-06
50.000, 2.245104e-06
50.500, 2.25282e-06
50.500, 2.252032e-06
50.500, 2.255938e-06
50.500, 2.256052e-06
50.500, 2.249962e-06
50.500, 2.253011e-06
50.500, 2.256233e-06
50.500, 2.255516e-06
50.500, 2.251315e-06
50.500, 2.256283e-06
51.000, 2.265039e-06
51.000, 2.265794e-06
51.000, 2.259212e-06
51.000, 2.261677e-06
51.000, 2.266027e-06
51.000, 2.26316e-06
51.000, 2.258797e-06
51.000, 2.264816e-06
51.000, 2.263179e-06
51.000, 2.259181e-06
51.500, 2.270238e-06
51.500, 2.273106e-06
51.500, 2.276296e-06
51.500, 2.269844e-06
51.500, 2.272642e-06
51.500, 2.2807e-06
51.500, 2.276721e-06
51.500, 2.27241e-06
51.500, 2.277913e-06
51.500, 2.278458e-06
52.000, 2.282689e-06
52.000, 2.27961e-06
52.000, 2.282588e-06
52.000, 2.286273e-06
52.000, 2.280053e-06
52.000, 2.282032e-06
52.000, 2.288142e-06
52.000, 2.285547e-06
52.000, 2.278347e-06
52.000, 2.283597e-06
52.500, 2.289626e-06
52.500, 2.29102e-06
52.500, 2.286213e-06
52.500, 2.283083e-06
52.500, 2.289454e-06
52.500, 2.290242e-06
52.500, 2.284941e-06
52.500, 2.288213e-06
52.500, 2.291282e-06
52.500, 2.284587e-06
53.000, 2.296998e-06
53.000, 2.291515e-06
53.000, 2.294936e-06
53.000, 2.295544e-06
53.000, 2.290556e-06
53.000, 2.291453e-06
53.000, 2.295958e-06
53.000, 2.296453e-06
53.000, 2.28893e-06
53.000, 2.292596e-06
53.500, 2.297392e-06
53.500, 2.300056e-06
