voltage (V), photocurrent (A)
-9.330, -2.109045e-09
-9.330, -2.10571e-09
-9.330, -2.107705e-09
-9.330, -2.107354e-09
-9.330, -2.10777e-09
-9.330, -2.108726e-09
-9.330, -2.106875e-09
-9.330, -2.106477e-09
-9.320, -2.100978e-09
-9.320, -2.103452e-09
-9.320, -2.105411e-09
-9.320, -2.102549e-09
-9.320, -2.102823e-09
-9.320, -2.108379e-09
-9.320, -2.107367e-09
-9.320, -2.104249e-09
-9.320, -2.10937e-09
-9.320, -2.107895e-09
-9.310, -2.095098e-09
-9.310, -2.103054e-09
-9.310, -2.106932e-09
-9.310, -2.107685e-09
-9.310, -2.106731e-09
-9.310, -2.110694e-09
-9.310, -2.106785e-09
-9.310, -2.106779e-09
-9.310, -2.106377e-09
-9.310, -2.10669e-09
-9.300, -2.109346e-09
-9.300, -2.109189e-09
-9.300, -2.104893e-09
-9.300, -2.106548e-09
-9.300, -2.10905e-09
-9.300, -2.108506e-09
-9.300, -2.110116e-09
-9.300, -2.111612e-09
-9.300, -2.112218e-09
-9.300, -2.106519e-09
-9.290, -2.113287e-09
-9.290, -2.107012e-09
-9.290, -2.103697e-09
-9.290, -2.106675e-09
-9.290, -2.104701e-09
-9.290, -2.101184e-09
-9.290, -2.102689e-09
-9.290, -2.106459e-09
-9.290, -2.107275e-09
-9.290, -2.102468e-09
-9.280, -2.106287e-09
-9.280, -2.106929e-09
-9.280, -2.102203e-09
-9.280, -2.103627e-09
-9.280, -2.10334e-09
-9.280, -2.099994e-09
-9.280, -2.101124e-09
-9.280, -2.104547e-09
-9.280, -2.105522e-09
-9.280, -2.103728e-09
-9.270, -2.104161e-09
-9.270, -2.102732e-09
-9.270, -2.103594e-09
-9.270, -2.103759e-09
-9.270, -2.104584e-09
-9.270, -2.105013e-09
-9.270, -2.102437e-09
-9.270, -2.101237e-09
-9.270, -2.105282e-09
-9.270, -2.101757e-09
-9.260, -2.105186e-09
-9.260, -2.102008e-09
-9.260, -2.104252e-09
-9.260, -2.104406e-09
-9.260, -2.104465e-09
-9.260, -2.101898e-09
-9.260, -2.106218e-09
-9.260, -2.10587e-09
-9.260, -2.101454e-09
-9.260, -2.103276e-09
-9.250, -2.099869e-09
-9.250, -2.097361e-09
-9.250, -2.100715e-09
-9.250, -2.100526e-09
-9.250, -2.097831e-09
-9.250, -2.100732e-09
-9.250, -2.103316e-09
-9.250, -2.104025e-09
-9.250, -2.103122e-09
-9.250, -2.102967e-09
-9.240, -2.09713e-09
-9.240, -2.101197e-09
-9.240, -2.099473e-09
-9.240, -2.095265e-09
-9.240, -2.1007e-09
-9.240, -2.102275e-09
-9.240, -2.095977e-09
-9.240, -2.098197e-09
-9.240, -2.10167e-09
-9.240, -2.097947e-09
-9.230, -2.09245e-09
-9.230, -2.092645e-09
-9.230, -2.097749e-09
-9.230, -2.094308e-09
-9.230, -2.092559e-09
-9.230, -2.09625e-09
-9.230, -2.095463e-09
-9.230, -2.094547e-09
-9.230, -2.093659e-09
-9.230, -2.093103e-09
-9.220, -2.094226e-09
-9.220, -2.097878e-09
-9.220, -2.099522e-09
-9.220, -2.095482e-09
-9.220, -2.097079e-09
-9.220, -2.100165e-09
-9.220, -2.097431e-09
-9.220, -2.096739e-09
-9.220, -2.099754e-09
-9.220, -2.099822e-09
-9.210, -2.103137e-09
-9.210, -2.099134e-09
-9.210, -2.10192e-09
-9.210, -2.10327e-09
-9.210, -2.099142e-09
-9.210, -2.100778e-09
-9.210, -2.104755e-09
-9.210, -2.098954e-09
-9.210, -2.099242e-09
-9.210, -2.104907e-09
-9.200, -2.102839e-09
-9.200, -2.097915e-09
-9.200, -2.100335e-09
-9.200, -2.101803e-09
-9.200, -2.099633e-09
-9.200, -2.09867e-09
-9.200, -2.099306e-09
-9.200, -2.10069e-09
-9.200, -2.098655e-09
-9.200, -2.096545e-09
-9.190, -2.104315e-09
-9.190, -2.102354e-09
-9.190, -2.097388e-09
-9.190, -2.101384e-09
-9.190, -2.104498e-09
-9.190, -2.102197e-09
-9.190, -2.101507e-09
-9.190, -2.105414e-09
