wavelength (nm), amplitude (a.u.)
6.815086060e+02,-1.776101650e-03
6.817389526e+02,-2.282907008e-05
6.819693604e+02,-3.789625480e-04
6.821997681e+02,8.264123462e-04
6.824301758e+02,-4.337523133e-04
6.826606445e+02,2.237248846e-04
6.828910522e+02,-1.447363058e-03
6.831215210e+02,-9.268602007e-04
6.833519897e+02,5.935558147e-05
6.835824585e+02,-3.789625480e-04
6.838129272e+02,-5.022395271e-05
6.840434570e+02,-8.446755819e-04
6.842739258e+02,-3.515676653e-04
6.845044556e+02,-4.063574306e-04
6.847349854e+02,-7.350960514e-04
6.849655151e+02,3.059095470e-04
6.851960449e+02,-1.324086043e-04
6.854266357e+02,-1.584337442e-03
6.856571655e+02,-2.693830174e-04
6.858877563e+02,2.785146353e-04
6.861183472e+02,-1.118624466e-03
6.863489380e+02,-2.269209595e-03
6.865795288e+02,-6.803062861e-04
6.868101196e+02,-1.419968088e-03
6.870407715e+02,-2.625342924e-03
6.872714233e+02,-6.255165208e-04
6.875020752e+02,-6.255165208e-04
6.877327271e+02,-5.707267555e-04
6.879633789e+02,-8.994653472e-04
6.881940308e+02,-2.693830174e-04
6.884247437e+02,-1.447363058e-03
6.886553955e+02,-4.885420785e-04
6.888861084e+02,3.196069883e-05
6.891168213e+02,-1.419968088e-03
6.893475952e+02,-8.994653472e-04
6.895783081e+02,-2.693830174e-04
6.898090210e+02,-1.146019320e-03
6.900397949e+02,-4.063574306e-04
6.902705688e+02,-3.789625480e-04
6.905013428e+02,1.689351193e-04
6.907321167e+02,-1.967865741e-03
6.909628906e+02,-2.378789010e-03
6.911937256e+02,-2.693830174e-04
6.914245605e+02,-5.707267555e-04
6.916553955e+02,-5.022395271e-05
6.918862305e+02,-2.241814742e-03
6.921170654e+02,-2.433578717e-03
6.923479004e+02,1.415402367e-04
6.925787964e+02,-1.091229497e-03
6.928096313e+02,-2.050050534e-03
6.930405273e+02,-1.310388558e-03
6.932714233e+02,-8.720704354e-04
6.935023193e+02,-1.146019320e-03
6.937332153e+02,-2.899291925e-03
6.939641724e+02,3.196069883e-05
6.941951294e+02,3.606993123e-04
6.944260254e+02,5.250686081e-04
6.946569824e+02,8.812021115e-04
6.948879395e+02,-1.474757912e-03
6.951189575e+02,-1.337783528e-03
6.953499146e+02,-1.324086043e-04
6.955809326e+02,-1.598034869e-04
6.958119507e+02,-8.172806702e-04
6.960429688e+02,-1.146019320e-03
6.962739868e+02,-2.241814742e-03
6.965050049e+02,-1.419968088e-03
6.967360229e+02,-5.159369903e-04
6.969671021e+02,8.675046411e-05
6.971981812e+02,8.675046411e-05
6.974292603e+02,-2.967779001e-04
6.976603394e+02,1.620863914e-03
6.978914185e+02,3.059095470e-04
6.981224976e+02,-1.050137216e-04
6.983536377e+02,-4.611471959e-04
6.985847778e+02,2.511197526e-04
6.988159180e+02,-4.063574306e-04
6.990470581e+02,-7.350960514e-04
6.992781982e+02,-1.913076034e-03
6.995093384e+02,-1.803496503e-03
6.997405396e+02,-5.159369903e-04
6.999716797e+02,-2.693830174e-04
7.002028809e+02,-1.830891357e-03
7.004340820e+02,-4.063574306e-04
7.006653442e+02,9.907815838e-04
7.008965454e+02,-4.611471959e-04
7.011277466e+02,-3.515676653e-04
7.013590088e+02,3.196069883e-05
7.015902710e+02,-2.693830174e-04
7.018215332e+02,-1.173414174e-03
7.020527954e+02,-2.159629948e-03
7.022840576e+02,7.168327575e-04
7.025153809e+02,-4.063574306e-04
7.027467041e+02,-9.816499660e-04
7.029779663e+02,-1.474757912e-03
7.032092896e+02,-1.173414174e-03
7.034406128e+02,-7.624909049e-04
7.036719971e+02,1.511284383e-03
7.039033203e+02,-1.885681180e-03
7.041347046e+02,5.524634616e-04
7.043660889e+02,-1.776101650e-03
7.045974731e+02,-7.624909049e-04
7.048288574e+02,-2.132235095e-03
7.050602417e+02,-5.433318438e-04
7.052916260e+02,-1.009044820e-03
7.055230713e+02,-2.241814742e-03
7.057545166e+02,-1.063834643e-03
7.059859619e+02,-3.789625480e-04
7.062174072e+02,-1.967865741e-03
7.064488525e+02,8.675046411e-05
7.066802979e+02,-1.940470887e-03
7.069118042e+02,-1.009044820e-03
7.071432495e+02,-6.529113743e-04
7.073747559e+02,-3.789625480e-04
7.076062622e+02,-1.693916973e-03
7.078377686e+02,-1.146019320e-03
7.080693359e+02,-1.995260594e-03
7.083008423e+02,2.524895128e-03
7.085324097e+02,-2.734922571e-03
7.087639771e+02,-5.159369903e-04
7.089955444e+02,1.018176554e-03
7.092271118e+02,-1.871983695e-04
7.094586792e+02,-9.268602007e-04
7.096903076e+02,2.237248846e-04
7.099218750e+02,-7.077011396e-04
7.101535034e+02,-2.419881348e-04
7.103851318e+02,-7.624909049e-04
7.106167603e+02,-4.611471959e-04
7.108483887e+02,5.935558147e-05
7.110800781e+02,1.100361114e-03
7.113117065e+02,-1.584337442e-03
7.115433960e+02,-3.789625480e-04
7.117750854e+02,3.059095470e-04
7.120067749e+02,6.072532269e-04
7.122384644e+02,-2.693830174e-04
7.124701538e+02,-7.077011396e-04
7.127019043e+02,1.730443444e-03
7.129336548e+02,-1.529547619e-03
7.131654053e+02,-1.118624466e-03
7.133971558e+02,-1.556942589e-03
7.136289062e+02,-1.146019320e-03
7.138606567e+02,1.141453467e-04
7.140924072e+02,-3.310215194e-03
7.143242188e+02,-1.967865741e-03
7.145560303e+02,-1.776101650e-03
7.147878418e+02,5.935558147e-05
7.150196533e+02,2.785146353e-04
7.152514648e+02,1.963300019e-04
7.154833374e+02,-5.022395271e-05
7.157151489e+02,-1.063834643e-03
7.159470215e+02,-1.173414174e-03
7.161788940e+02,1.949602505e-03
7.164107666e+02,3.880941949e-04
7.166426392e+02,-3.241727827e-04
7.168745117e+02,-2.187024802e-03
7.171064453e+02,3.182372311e-03
7.173383789e+02,-8.994653472e-04
7.175703125e+02,3.606993123e-04
7.178022461e+02,-8.994653472e-04
7.180341797e+02,-1.803496503e-03
7.182661133e+02,4.565813924e-06
7.184980469e+02,-1.310388558e-03
7.187300415e+02,-8.720704354e-04
7.189620361e+02,-1.967865741e-03
7.191940308e+02,-4.063574306e-04
7.194260254e+02,2.511197526e-04
7.196580200e+02,-1.885681180e-03
7.198900757e+02,-1.639127149e-03
7.201220703e+02,2.086577006e-03
7.203541260e+02,1.648258884e-03
7.205861816e+02,1.072966261e-03
7.208182373e+02,6.620429922e-04
7.210502930e+02,1.141453467e-04
7.212823486e+02,-2.282907008e-05
7.215144653e+02,-2.214419656e-03
7.217465820e+02,-6.255165208e-04
7.219786377e+02,-1.776101650e-03
7.222107544e+02,1.415402367e-04
7.224429321e+02,9.359918768e-04
7.226750488e+02,-1.748706680e-03
7.229071655e+02,-2.022655681e-03
7.231393433e+02,8.675046411e-05
7.233715210e+02,-5.022395271e-05
7.236036987e+02,-1.050137216e-04
7.238358765e+02,-1.830891357e-03
7.240680542e+02,7.716225809e-04
7.243002319e+02,-1.556942589e-03
7.245324707e+02,1.346915145e-03
7.247646484e+02,-4.063574306e-04
7.249968872e+02,3.059095470e-04
7.252291260e+02,-1.502152765e-03
7.254613647e+02,2.237248846e-04
7.256936646e+02,5.524634616e-04
7.259259033e+02,2.237248846e-04
7.261582031e+02,-1.447363058e-03
7.263905029e+02,-1.639127149e-03
7.266228027e+02,-1.447363058e-03
7.268551025e+02,5.250686081e-04
7.270874023e+02,-1.228203997e-03
7.273197021e+02,-8.172806702e-04
7.275520630e+02,-1.693916973e-03
7.277844238e+02,1.689351193e-04
7.280167236e+02,-1.529547619e-03
7.282490845e+02,-4.611471959e-04
7.284815063e+02,-2.419881348e-04
7.287138672e+02,-8.172806702e-04
7.289462280e+02,-7.898858166e-04
7.291786499e+02,3.606993123e-04
7.294110718e+02,7.442276692e-04
7.296434937e+02,-1.118624466e-03
7.298759155e+02,-2.419881348e-04
7.301083374e+02,-2.145932522e-04
7.303408203e+02,-5.707267555e-04
7.305732422e+02,-8.994653472e-04
7.308057251e+02,7.442276692e-04
7.310382080e+02,-1.063834643e-03
7.312706909e+02,-1.858286210e-03
7.315031738e+02,-9.816499660e-04
7.317356567e+02,-2.597948071e-03
7.319682007e+02,4.428839602e-04
7.322007446e+02,-1.913076034e-03
7.324332275e+02,3.059095470e-04
7.326657715e+02,-8.446755819e-04
7.328983154e+02,1.963300019e-04
7.331309204e+02,-1.118624466e-03
7.333634644e+02,9.907815838e-04
7.335960693e+02,-8.994653472e-04
7.338286133e+02,1.648258884e-03
7.340612183e+02,8.264123462e-04
7.342938232e+02,1.264730468e-03
7.345264282e+02,-5.707267555e-04
7.347590942e+02,1.264730468e-03
7.349916992e+02,-2.077445388e-03
7.352243652e+02,-4.885420785e-04
7.354570312e+02,-5.981216091e-04
7.356896973e+02,-3.789625480e-04
7.359223633e+02,-1.639127149e-03
7.361550293e+02,1.415402367e-04
7.363876953e+02,-4.611471959e-04
7.366204224e+02,5.250686081e-04
7.368531494e+02,-1.146019320e-03
7.370858154e+02,6.620429922e-04
7.373185425e+02,-2.762317425e-03
7.375513306e+02,1.374309999e-03
7.377840576e+02,-4.885420785e-04
7.380167847e+02,-1.639127149e-03
7.382495728e+02,-8.994653472e-04
7.384823608e+02,-4.885420785e-04
7.387151489e+02,-4.337523133e-04
7.389479370e+02,-4.063574306e-04
7.391807251e+02,-1.913076034e-03
7.394135132e+02,7.168327575e-04
7.396463623e+02,3.606993123e-04
7.398792114e+02,8.675046411e-05
7.401120605e+02,3.880941949e-04
7.403448486e+02,-1.050137216e-04
7.405777588e+02,-3.515676653e-04
7.408106079e+02,-2.693830174e-04
7.410434570e+02,-1.118624466e-03
7.412763672e+02,-6.803062861e-04
7.415092773e+02,-1.118624466e-03
7.417421875e+02,-1.392573235e-03
7.419750977e+02,-4.337523133e-04
7.422080078e+02,1.072966261e-03
7.424409180e+02,-9.268602007e-04
7.426738892e+02,-1.598034869e-04
7.429067993e+02,-8.720704354e-04
7.431397705e+02,5.250686081e-04
7.433727417e+02,-1.365178381e-03
7.436057129e+02,-3.789625480e-04
7.438387451e+02,-1.666522119e-03
7.440717163e+02,-5.981216091e-04
7.443046875e+02,2.785146353e-04
7.445377197e+02,-1.365178381e-03
7.447707520e+02,-1.063834643e-03
7.450037842e+02,6.894379039e-04
7.452368164e+02,-1.146019320e-03
7.454699097e+02,-5.433318438e-04
7.457029419e+02,3.606993123e-04
7.459360352e+02,-5.433318438e-04
7.461690674e+02,-9.268602007e-04
7.464021606e+02,2.785146353e-04
7.466352539e+02,-2.214419656e-03
7.468684082e+02,1.429099706e-03
7.471015015e+02,9.633867303e-04
7.473345947e+02,9.085969650e-04
7.475677490e+02,-1.666522119e-03
7.478009033e+02,3.606993123e-04
7.480340576e+02,-2.323999302e-03
7.482672119e+02,3.880941949e-04
7.485003662e+02,2.223551273e-03
7.487335815e+02,-2.419881348e-04
7.489667358e+02,-1.830891357e-03
7.491999512e+02,5.935558147e-05
7.494331665e+02,5.250686081e-04
7.496663818e+02,-7.624909049e-04
7.498995972e+02,-2.419881348e-04
7.501328125e+02,8.812021115e-04
7.503660889e+02,-1.009044820e-03
7.505993042e+02,-1.050137216e-04
7.508325806e+02,-4.611471959e-04
7.510658569e+02,-1.776101650e-03
7.512991333e+02,-2.159629948e-03
7.515324097e+02,-1.611732296e-03
7.517657471e+02,2.511197526e-04
7.519990234e+02,-2.967779001e-04
7.522323608e+02,-2.159629948e-03
7.524656982e+02,-1.310388558e-03
7.526990356e+02,-1.324086043e-04
7.529323730e+02,-3.145845840e-03
7.531657104e+02,6.620429922e-04
7.533990479e+02,-1.556942589e-03
7.536324463e+02,1.456494676e-03
7.538657837e+02,-1.995260594e-03
7.540991821e+02,-1.050137216e-04
7.543325806e+02,-1.009044820e-03
7.545659790e+02,-8.446755819e-04
7.547994385e+02,-3.515676653e-04
7.550328369e+02,-9.816499660e-04
7.552662964e+02,-2.693830174e-04
7.554996948e+02,-7.761883899e-05
7.557331543e+02,-1.337783528e-03
7.559666138e+02,4.154890776e-04
7.562001343e+02,-1.803496503e-03
7.564335938e+02,-1.803496503e-03
7.566670532e+02,-7.077011396e-04
7.569005737e+02,-8.720704354e-04
7.571340942e+02,-6.803062861e-04
7.573676147e+02,1.346915145e-03
7.576011353e+02,-1.009044820e-03
7.578346558e+02,-5.707267555e-04
7.580681763e+02,-2.132235095e-03
7.583017578e+02,-2.282907008e-05
7.585352783e+02,-4.885420785e-04
7.587688599e+02,1.127756084e-03
7.590024414e+02,-4.611471959e-04
7.592360229e+02,-6.255165208e-04
7.594696045e+02,-2.460973803e-03
7.597032471e+02,-2.693830174e-04
7.599368286e+02,-5.159369903e-04
7.601704712e+02,2.785146353e-04
7.604041138e+02,-1.693916973e-03
7.606377563e+02,-8.446755819e-04
7.608713989e+02,3.196069883e-05
7.611050415e+02,1.182545791e-03
7.613386841e+02,-1.118624466e-03
7.615723877e+02,4.702788428e-04
7.618060913e+02,-8.720704354e-04
7.620397949e+02,-1.310388558e-03
7.622734985e+02,-4.337523133e-04
7.625072021e+02,2.785146353e-04
7.627409058e+02,-2.693830174e-04
7.629746094e+02,-2.693830174e-04
7.632083740e+02,-2.214419656e-03
7.634421387e+02,-8.172806702e-04
7.636759033e+02,-1.639127149e-03
7.639096680e+02,-5.981216091e-04
7.641434326e+02,-1.255598851e-03
7.643771973e+02,-2.159629948e-03
7.646109619e+02,-1.419968088e-03
7.648447876e+02,-8.446755819e-04
7.650786133e+02,-1.776101650e-03
7.653124390e+02,-7.761883899e-05
7.655462646e+02,-1.871983695e-04
7.657800903e+02,-1.502152765e-03
7.660139160e+02,-2.187024802e-03
7.662478027e+02,-1.666522119e-03
7.664816284e+02,-4.611471959e-04
7.667155151e+02,-5.707267555e-04
7.669494019e+02,-5.433318438e-04
7.671832886e+02,1.689351193e-04
7.674171753e+02,-4.885420785e-04
7.676511230e+02,1.703048591e-03
7.678850098e+02,-7.898858166e-04
7.681189575e+02,1.689351193e-04
7.683528442e+02,-4.611471959e-04
7.685867920e+02,-1.146019320e-03
7.688207397e+02,-1.063834643e-03
7.690547485e+02,-7.077011396e-04
7.692886963e+02,-2.022655681e-03
7.695226440e+02,3.880941949e-04
7.697566528e+02,-1.556942589e-03
7.699906616e+02,3.880941949e-04
7.702246704e+02,-1.091229497e-03
7.704586792e+02,-9.816499660e-04
7.706926880e+02,-9.816499660e-04
7.709266968e+02,-1.913076034e-03
7.711607666e+02,-3.063661046e-03
7.713948364e+02,-1.447363058e-03
7.716288452e+02,1.292125322e-03
7.718629150e+02,-1.776101650e-03
7.720969849e+02,-4.611471959e-04
7.723311157e+02,-1.885681180e-03
7.725651855e+02,-1.091229497e-03
7.727992554e+02,3.059095470e-04
7.730333862e+02,-1.858286210e-03
7.732675171e+02,-1.474757912e-03
7.735016479e+02,3.880941949e-04
7.737357788e+02,6.346481387e-04
7.739699097e+02,3.059095470e-04
7.742040405e+02,6.072532269e-04
7.744382324e+02,3.059095470e-04
7.746724243e+02,-3.515676653e-04
7.749065552e+02,-6.255165208e-04
7.751407471e+02,-8.172806702e-04
7.753749390e+02,-1.324086043e-04
7.756091919e+02,-1.173414174e-03
7.758433838e+02,-1.967865741e-03
7.760776367e+02,-1.419968088e-03
7.763118286e+02,-5.981216091e-04
7.765460815e+02,-1.502152765e-03
7.767803345e+02,-1.611732296e-03
7.770145874e+02,1.689351193e-04
7.772488403e+02,-2.159629948e-03
7.774831543e+02,7.168327575e-04
7.777174072e+02,-1.009044820e-03
7.779517212e+02,-1.324086043e-04
7.781860352e+02,-1.050137216e-04
7.784203491e+02,1.689351193e-04
7.786546631e+02,-6.255165208e-04
7.788889771e+02,4.154890776e-04
7.791232910e+02,-2.159629948e-03
7.793576660e+02,-6.529113743e-04
7.795919800e+02,-2.269209595e-03
7.798263550e+02,-1.310388558e-03
7.800607300e+02,-1.913076034e-03
7.802951050e+02,-7.761883899e-05
7.805294800e+02,5.250686081e-04
7.807639160e+02,4.565813924e-06
7.809982910e+02,-5.022395271e-05
7.812327271e+02,-2.269209595e-03
7.814671631e+02,-2.652737778e-03
7.817015381e+02,-8.994653472e-04
7.819360352e+02,2.511197526e-04
7.821704712e+02,-5.707267555e-04
7.824049072e+02,-2.460973803e-03
7.826394043e+02,-1.063834643e-03
7.828738403e+02,-1.803496503e-03
7.831083374e+02,7.168327575e-04
7.833428345e+02,5.935558147e-05
7.835773315e+02,-2.693830174e-04
7.838118286e+02,-2.282907008e-05
7.840463257e+02,-1.885681180e-03
7.842808838e+02,-1.118624466e-03
7.845154419e+02,-2.282907008e-05
7.847499390e+02,-5.981216091e-04
7.849844971e+02,-9.816499660e-04
7.852190552e+02,-1.337783528e-03
7.854536133e+02,9.085969650e-04
7.856882324e+02,-1.502152765e-03
7.859227905e+02,-1.050137216e-04
7.861574097e+02,3.059095470e-04
7.863919678e+02,-9.816499660e-04
7.866265869e+02,-2.419881348e-04
7.868612061e+02,2.004392212e-03
7.870958252e+02,-2.187024802e-03
7.873305054e+02,-1.584337442e-03
7.875651245e+02,-7.898858166e-04
7.877998047e+02,-2.419881348e-04
7.880344238e+02,-3.789625480e-04
7.882691040e+02,-1.721311826e-03
7.885037842e+02,-2.159629948e-03
7.887384644e+02,-1.146019320e-03
7.889732056e+02,-4.885420785e-04
7.892078857e+02,-7.350960514e-04
7.894426270e+02,-8.172806702e-04
7.896773071e+02,-2.967779001e-04
7.899120483e+02,-2.570553217e-03
7.901467896e+02,7.168327575e-04
7.903815308e+02,7.442276692e-04
7.906163330e+02,8.675046411e-05
7.908510742e+02,2.237248846e-04
7.910858154e+02,4.565813924e-06
7.913206177e+02,-1.282993704e-03
7.915554199e+02,-6.255165208e-04
7.917902222e+02,-1.255598851e-03
7.920250244e+02,-2.693830174e-04
7.922598267e+02,-1.666522119e-03
7.924946289e+02,-3.515676653e-04
7.927294922e+02,-7.624909049e-04
7.929643555e+02,-2.693830174e-04
7.931991577e+02,-1.748706680e-03
7.934340210e+02,-2.981476486e-03
7.936688843e+02,-2.022655681e-03
7.939038086e+02,-2.419881348e-04
7.941386719e+02,-1.337783528e-03
7.943735352e+02,-1.337783528e-03
7.946084595e+02,1.045571407e-03
7.948433838e+02,-1.146019320e-03
7.950783081e+02,5.524634616e-04
7.953132324e+02,4.702788428e-04
7.955481567e+02,-2.570553217e-03
7.957830811e+02,4.154890776e-04
7.960180054e+02,-2.967779001e-04
7.962529907e+02,1.963300019e-04
7.964879761e+02,-1.091229497e-03
7.967229614e+02,1.963300019e-04
7.969578857e+02,-1.091229497e-03
7.971929321e+02,-2.419881348e-04
7.974279175e+02,-8.172806702e-04
7.976629028e+02,1.689351193e-04
7.978979492e+02,2.785146353e-04
7.981329346e+02,3.333044297e-04
7.983679810e+02,2.237248846e-04
7.986030273e+02,-5.159369903e-04
7.988380737e+02,-4.885420785e-04
7.990731201e+02,-1.228203997e-03
7.993082275e+02,1.415402367e-04
7.995432739e+02,-1.419968088e-03
7.997783813e+02,-1.009044820e-03
8.000134888e+02,-1.598034869e-04
8.002485962e+02,-3.036266193e-03
8.004837036e+02,-6.529113743e-04
8.007188110e+02,7.716225809e-04
8.009539185e+02,-6.529113743e-04
8.011890869e+02,4.976736964e-04
8.014241943e+02,9.633867303e-04
8.016593628e+02,-2.241814742e-03
8.018945312e+02,1.963300019e-04
8.021296997e+02,-1.365178381e-03
8.023648682e+02,-1.200809027e-03
8.026000366e+02,-1.474757912e-03
8.028352051e+02,-3.241727827e-04
8.030704346e+02,-3.789625480e-04
8.033056641e+02,-1.228203997e-03
8.035408325e+02,-2.214419656e-03
8.037760620e+02,1.963300019e-04
8.040112915e+02,-8.172806702e-04
8.042465820e+02,-6.803062861e-04
8.044818115e+02,-5.159369903e-04
8.047171021e+02,1.593469060e-03
8.049523315e+02,-1.282993704e-03
8.051876221e+02,5.250686081e-04
8.054229126e+02,-2.132235095e-03
8.056582031e+02,1.415402367e-04
8.058934937e+02,-1.146019320e-03
8.061287842e+02,2.004392212e-03
8.063641357e+02,-7.898858166e-04
8.065994263e+02,-4.611471959e-04
8.068347778e+02,1.963300019e-04
8.070701294e+02,-3.789625480e-04
8.073054810e+02,-1.146019320e-03
8.075408325e+02,6.620429922e-04
8.077761841e+02,-9.268602007e-04
8.080115356e+02,-3.789625480e-04
8.082469482e+02,4.565813924e-06
8.084823608e+02,4.154890776e-04
8.087177124e+02,9.907815838e-04
8.089531250e+02,-2.693830174e-04
8.091885376e+02,9.633867303e-04
8.094240112e+02,8.675046411e-05
8.096594238e+02,-9.816499660e-04
8.098948364e+02,-1.447363058e-03
8.101303101e+02,5.524634616e-04
8.103657837e+02,3.333044297e-04
8.106011963e+02,2.785146353e-04
8.108366699e+02,-2.570553217e-03
8.110722046e+02,1.963300019e-04
8.113076782e+02,-1.556942589e-03
8.115431519e+02,-1.009044820e-03
8.117786865e+02,-1.091229497e-03
8.120141602e+02,2.511197526e-04
8.122496948e+02,-8.994653472e-04
8.124852295e+02,-4.337523133e-04
8.127207642e+02,-3.515676653e-04
8.129562988e+02,1.689351193e-04
8.131918945e+02,-1.639127149e-03
8.134274292e+02,8.812021115e-04
8.136630249e+02,-3.515676653e-04
8.138985596e+02,7.716225809e-04
8.141341553e+02,-1.502152765e-03
8.143697510e+02,-1.324086043e-04
8.146053467e+02,-2.282907008e-05
8.148410034e+02,-1.337783528e-03
8.150765991e+02,-2.145932522e-04
8.153122559e+02,-3.036266193e-03
8.155478516e+02,-2.433578717e-03
8.157835083e+02,-1.324086043e-04
8.160191650e+02,-7.898858166e-04
8.162548218e+02,-7.624909049e-04
8.164904785e+02,-1.063834643e-03
8.167261353e+02,6.346481387e-04
8.169618530e+02,-8.172806702e-04
8.171975708e+02,-5.981216091e-04
8.174332275e+02,5.524634616e-04
8.176689453e+02,3.880941949e-04
8.179046631e+02,-1.776101650e-03
8.181403809e+02,-3.515676653e-04
8.183760986e+02,-7.350960514e-04
8.186118774e+02,-5.433318438e-04
8.188475952e+02,-3.789625480e-04
8.190833740e+02,-1.324086043e-04
8.193191528e+02,-1.871983695e-04
8.195549316e+02,-6.529113743e-04
8.197907104e+02,4.976736964e-04
8.200264893e+02,-1.598034869e-04
8.202622681e+02,-5.022395271e-05
8.204981079e+02,4.428839602e-04
8.207338867e+02,-1.091229497e-03
8.209697266e+02,-2.145932522e-04
8.212055664e+02,-2.543158364e-03
8.214414062e+02,-2.282907008e-05
8.216772461e+02,-1.871983695e-04
8.219130859e+02,2.785146353e-04
8.221489258e+02,4.702788428e-04
8.223848267e+02,-7.350960514e-04
8.226206665e+02,-1.146019320e-03
8.228565674e+02,-1.063834643e-03
8.230924683e+02,-1.447363058e-03
8.233283691e+02,-1.228203997e-03
8.235642700e+02,4.565813924e-06
8.238001709e+02,6.072532269e-04
8.240361328e+02,-1.776101650e-03
8.242720337e+02,1.415402367e-04
8.245079956e+02,-1.118624466e-03
8.247439575e+02,-3.515676653e-04
8.249799194e+02,1.401704852e-03
8.252158813e+02,-1.858286210e-03
8.254518433e+02,1.045571407e-03
8.256878052e+02,-1.556942589e-03
8.259238281e+02,-8.994653472e-04
8.261597900e+02,8.538071997e-04
8.263958130e+02,-1.228203997e-03
8.266318359e+02,-1.803496503e-03
8.268678589e+02,-4.337523133e-04
8.271038818e+02,5.935558147e-05
8.273399048e+02,-8.720704354e-04
8.275759277e+02,-1.228203997e-03
8.278120117e+02,-1.337783528e-03
8.280480347e+02,-1.324086043e-04
8.282841187e+02,-1.146019320e-03
8.285202026e+02,-3.789625480e-04
8.287562866e+02,-5.433318438e-04
8.289923706e+02,2.511197526e-04
8.292284546e+02,-5.159369903e-04
8.294645996e+02,-4.611471959e-04
8.297006836e+02,-2.282907008e-05
8.299368286e+02,4.428839602e-04
8.301729736e+02,-7.077011396e-04
8.304091187e+02,4.154890776e-04
8.306452637e+02,-8.172806702e-04
8.308814087e+02,1.141453467e-04
8.311175537e+02,-3.419794608e-03
8.313537598e+02,-1.173414174e-03
8.315899048e+02,-6.255165208e-04
8.318261108e+02,-1.282993704e-03
8.320623169e+02,-8.720704354e-04
8.322985229e+02,-1.598034869e-04
8.325347290e+02,-2.419881348e-04
8.327709351e+02,-2.282907008e-05
8.330071411e+02,-4.885420785e-04
8.332434082e+02,5.250686081e-04
8.334796143e+02,5.935558147e-05
8.337158813e+02,3.333044297e-04
8.339521484e+02,-5.433318438e-04
8.341884155e+02,1.963300019e-04
8.344246826e+02,-8.994653472e-04
8.346609497e+02,-2.022655681e-03
8.348972168e+02,-1.365178381e-03
8.351335449e+02,-1.146019320e-03
8.353698120e+02,-2.419881348e-04
8.356061401e+02,-5.022395271e-05
8.358424683e+02,-1.009044820e-03
8.360787964e+02,-3.515676653e-04
8.363151245e+02,-1.995260594e-03
8.365514526e+02,-2.488368656e-03
8.367878418e+02,-1.118624466e-03
8.370241699e+02,2.785146353e-04
8.372605591e+02,-1.063834643e-03
8.374969482e+02,-1.967865741e-03
8.377333374e+02,-6.803062861e-04
8.379697266e+02,9.359918768e-04
8.382061157e+02,-5.981216091e-04
8.384425049e+02,-1.324086043e-04
8.386788940e+02,3.196069883e-05
8.389153442e+02,-9.816499660e-04
8.391517334e+02,-5.707267555e-04
8.393881836e+02,-2.104840241e-03
8.396246338e+02,-8.720704354e-04
8.398610840e+02,-8.720704354e-04
8.400975342e+02,-2.145932522e-04
8.403340454e+02,-7.624909049e-04
8.405704956e+02,1.963300019e-04
8.408070068e+02,1.100361114e-03
8.410434570e+02,-1.556942589e-03
8.412799683e+02,-1.200809027e-03
8.415164795e+02,-1.721311826e-03
8.417529907e+02,7.442276692e-04
8.419895020e+02,-1.050137216e-04
8.422260132e+02,-2.967779001e-04
8.424625854e+02,-1.118624466e-03
8.426990967e+02,1.483889529e-03
8.429356689e+02,-1.502152765e-03
8.431722412e+02,-5.981216091e-04
8.434088135e+02,-3.228030400e-03
8.436453857e+02,-1.324086043e-04
8.438819580e+02,-1.474757912e-03
8.441185303e+02,-4.611471959e-04
8.443551636e+02,1.689351193e-04
8.445917358e+02,-1.529547619e-03
8.448283691e+02,-6.529113743e-04
8.450650024e+02,-1.419968088e-03
8.453016357e+02,-1.611732296e-03
8.455382690e+02,-2.419881348e-04
8.457749023e+02,1.963300019e-04
8.460115356e+02,4.154890776e-04
8.462482300e+02,-2.269209595e-03
8.464848633e+02,2.785146353e-04
8.467215576e+02,-7.898858166e-04
8.469582520e+02,-1.310388558e-03
8.471948853e+02,3.059095470e-04
8.474316406e+02,9.085969650e-04
8.476683350e+02,-8.720704354e-04
8.479050293e+02,5.250686081e-04
8.481417236e+02,-5.433318438e-04
8.483784790e+02,8.264123462e-04
8.486152344e+02,-1.940470887e-03
8.488519287e+02,-4.063574306e-04
8.490886841e+02,-1.611732296e-03
8.493254395e+02,-1.324086043e-04
8.495622559e+02,-2.693830174e-04
8.497990112e+02,-1.871983695e-04
8.500357666e+02,-4.063574306e-04
8.502725830e+02,-8.446755819e-04
8.505093994e+02,-1.009044820e-03
8.507461548e+02,4.428839602e-04
8.509829712e+02,-1.885681180e-03
8.512197876e+02,-7.898858166e-04
8.514566040e+02,-1.036439789e-03
8.516934814e+02,5.798583734e-04
8.519302979e+02,-1.173414174e-03
8.521671753e+02,-2.022655681e-03
8.524039917e+02,-2.693830174e-04
8.526408691e+02,5.935558147e-05
8.528777466e+02,-1.830891357e-03
8.531146240e+02,-2.145932522e-04
8.533515015e+02,-1.118624466e-03
8.535883789e+02,-3.241727827e-04
8.538253174e+02,-8.446755819e-04
8.540621948e+02,5.250686081e-04
8.542991333e+02,-1.255598851e-03
8.545360718e+02,-1.502152765e-03
8.547730103e+02,-1.419968088e-03
8.550099487e+02,-7.077011396e-04
8.552468872e+02,-3.241727827e-04
8.554838257e+02,1.757838414e-03
8.557208252e+02,-1.666522119e-03
