voltage (V), photocurrent (A)
-11.400, -4.959735e-10
-11.400, -4.970261e-10
-11.400, -4.961082e-10
-11.400, -4.962535e-10
-11.400, -4.968936e-10
-11.400, -4.966499e-10
-11.400, -4.96104e-10
-11.400, -4.950077e-10
-11.400, -4.960723e-10
-11.300, -4.936204e-10
-11.300, -4.942259e-10
-11.300, -4.931408e-10
-11.300, -4.944518e-10
-11.300, -4.950259e-10
-11.300, -4.944238e-10
-11.300, -4.945352e-10
-11.300, -4.950269e-10
-11.300, -4.935389e-10
-11.300, -4.929369e-10
-11.200, -4.936797e-10
-11.200, -4.933261e-10
-11.200, -4.934224e-10
-11.200, -4.931542e-10
-11.200, -4.925784e-10
-11.200, -4.92937e-10
-11.200, -4.923112e-10
-11.200, -4.936373e-10
-11.200, -4.93582e-10
-11.200, -4.958069e-10
-11.100, -5.0824e-10
-11.100, -5.096361e-10
-11.100, -5.098091e-10
-11.100, -5.109678e-10
-11.100, -5.121899e-10
-11.100, -5.119565e-10
-11.100, -5.114786e-10
-11.100, -5.118347e-10
-11.100, -5.111191e-10
-11.100, -5.100758e-10
-11.000, -5.071829e-10
-11.000, -5.070533e-10
-11.000, -5.076994e-10
-11.000, -5.085663e-10
-11.000, -5.081998e-10
-11.000, -5.07925e-10
-11.000, -5.082041e-10
-11.000, -5.080052e-10
-11.000, -5.075809e-10
-11.000, -5.077461e-10
-10.900, -5.055494e-10
-10.900, -5.047187e-10
-10.900, -5.048741e-10
-10.900, -5.053208e-10
-10.900, -5.054288e-10
-10.900, -5.061386e-10
-10.900, -5.066035e-10
-10.900, -5.067424e-10
-10.900, -5.061505e-10
-10.900, -5.066007e-10
-10.800, -4.925005e-10
-10.800, -4.913347e-10
-10.800, -4.905394e-10
-10.800, -4.920972e-10
-10.800, -4.904837e-10
-10.800, -4.903065e-10
-10.800, -4.87994e-10
-10.800, -4.921553e-10
-10.800, -4.923409e-10
-10.800, -4.93236e-10
-10.700, -4.903456e-10
-10.700, -4.90824e-10
-10.700, -4.909577e-10
-10.700, -4.90447e-10
-10.700, -4.908724e-10
-10.700, -4.910327e-10
-10.700, -4.909403e-10
-10.700, -4.905012e-10
-10.700, -4.912405e-10
-10.700, -4.929701e-10
-10.600, -5.070141e-10
-10.600, -5.068154e-10
-10.600, -5.06338e-10
-10.600, -5.065727e-10
-10.600, -5.071666e-10
-10.600, -5.06612e-10
-10.600, -5.07108e-10
-10.600, -5.069298e-10
-10.600, -5.064492e-10
-10.600, -5.059236e-10
-10.500, -5.052655e-10
-10.500, -5.0484e-10
-10.500, -5.047006e-10
-10.500, -5.053097e-10
-10.500, -5.049553e-10
-10.500, -5.049656e-10
-10.500, -5.054371e-10
-10.500, -5.056076e-10
-10.500, -5.055564e-10
-10.500, -5.054259e-10
-10.400, -5.052824e-10
-10.400, -5.059588e-10
-10.400, -5.062276e-10
-10.400, -5.058249e-10
-10.400, -5.063652e-10
-10.400, -5.066649e-10
-10.400, -5.060741e-10
-10.400, -5.058804e-10
-10.400, -5.071283e-10
-10.400, -5.069651e-10
-10.300, -5.062706e-10
-10.300, -5.069891e-10
-10.300, -5.069407e-10
-10.300, -5.061752e-10
-10.300, -5.061825e-10
-10.300, -5.06297e-10
-10.300, -5.05734e-10
-10.300, -5.052895e-10
-10.300, -5.071293e-10
-10.300, -5.083836e-10
-10.200, -5.076835e-10
-10.200, -5.081727e-10
-10.200, -5.076189e-10
-10.200, -5.07651e-10
-10.200, -5.084125e-10
-10.200, -5.082513e-10
-10.200, -5.0703e-10
-10.200, -5.084483e-10
-10.200, -5.085948e-10
-10.200, -5.080268e-10
-10.100, -5.072437e-10
-10.100, -5.074807e-10
-10.100, -5.083245e-10
-10.100, -5.078936e-10
-10.100, -5.074463e-10
