voltage (V), photocurrent (A)
-9.510, -4.956831e-10
-9.510, -4.965697e-10
-9.500, -5.0607e-10
-9.500, -5.065946e-10
-9.500, -5.058985e-10
-9.500, -5.049055e-10
-9.500, -5.051782e-10
-9.500, -5.056419e-10
-9.500, -5.050731e-10
-9.500, -5.056631e-10
-9.500, -5.048944e-10
-9.500, -5.042764e-10
-9.490, -4.995572e-10
-9.490, -4.992893e-10
-9.490, -4.995591e-10
-9.490, -4.986964e-10
-9.490, -4.991347e-10
-9.490, -4.983564e-10
-9.490, -4.986643e-10
-9.490, -4.98236e-10
-9.490, -4.988238e-10
-9.490, -4.979483e-10
-9.480, -4.996725e-10
-9.480, -5.00014e-10
-9.480, -4.992903e-10
-9.480, -4.986029e-10
-9.480, -4.987095e-10
-9.480, -4.980564e-10
-9.480, -4.985257e-10
-9.480, -4.988515e-10
-9.480, -4.999554e-10
-9.480, -4.995702e-10
-9.470, -4.966125e-10
-9.470, -4.977213e-10
-9.470, -4.977281e-10
-9.470, -4.969309e-10
-9.470, -4.985428e-10
-9.470, -4.979732e-10
-9.470, -4.984826e-10
-9.470, -4.975328e-10
-9.470, -4.980747e-10
-9.470, -4.982237e-10
-9.460, -4.974596e-10
-9.460, -4.982411e-10
-9.460, -4.98504e-10
-9.460, -4.987806e-10
-9.460, -4.979533e-10
-9.460, -4.982538e-10
-9.460, -4.97298e-10
-9.460, -4.988711e-10
-9.460, -4.938881e-10
-9.460, -4.976503e-10
-9.450, -4.985792e-10
-9.450, -4.974595e-10
-9.450, -4.97322e-10
-9.450, -4.991542e-10
-9.450, -4.978538e-10
-9.450, -4.983323e-10
-9.450, -4.974838e-10
-9.450, -4.975298e-10
-9.450, -4.971876e-10
-9.450, -4.984469e-10
-9.440, -4.962524e-10
-9.440, -4.967359e-10
-9.440, -4.960179e-10
-9.440, -4.974674e-10
-9.440, -4.960532e-10
-9.440, -4.965737e-10
-9.440, -4.953004e-10
-9.440, -4.955804e-10
-9.440, -4.9639e-10
-9.440, -4.967022e-10
-9.430, -4.969108e-10
-9.430, -4.966391e-10
-9.430, -4.956979e-10
-9.430, -4.961012e-10
-9.430, -4.954719e-10
-9.430, -4.951783e-10
-9.430, -4.949681e-10
-9.430, -4.960559e-10
-9.430, -4.959193e-10
-9.430, -4.953566e-10
-9.420, -4.96137e-10
-9.420, -4.954964e-10
-9.420, -4.956737e-10
-9.420, -4.959217e-10
-9.420, -4.952121e-10
-9.420, -4.948398e-10
-9.420, -4.95478e-10
-9.420, -4.962708e-10
-9.420, -4.96431e-10
-9.420, -4.956275e-10
-9.410, -4.965496e-10
-9.410, -4.962905e-10
-9.410, -4.973924e-10
-9.410, -4.968667e-10
-9.410, -4.972175e-10
-9.410, -4.96979e-10
-9.410, -4.970948e-10
-9.410, -4.969606e-10
-9.410, -4.97718e-10
-9.410, -4.975249e-10
-9.400, -4.985496e-10
-9.400, -4.995029e-10
-9.400, -4.993618e-10
-9.400, -4.993774e-10
-9.400, -4.988838e-10
-9.400, -4.977202e-10
-9.400, -4.981616e-10
-9.400, -4.981876e-10
-9.400, -4.980791e-10
-9.400, -4.992059e-10
-9.390, -4.979336e-10
-9.390, -4.972375e-10
-9.390, -4.980592e-10
-9.390, -4.96402e-10
-9.390, -4.968275e-10
-9.390, -4.969245e-10
-9.390, -4.974034e-10
-9.390, -4.970652e-10
-9.390, -4.973583e-10
-9.390, -4.970087e-10
-9.380, -4.953015e-10
-9.380, -4.96435e-10
-9.380, -4.955873e-10
-9.380, -4.966517e-10
-9.380, -4.97045e-10
-9.380, -4.973301e-10
-9.380, -4.966036e-10
-9.380, -4.977504e-10
-9.380, -4.967481e-10
-9.380, -4.975647e-10
-9.370, -4.942771e-10
-9.370, -4.917593e-10
-9.370, -4.916921e-10
-9.370, -4.912051e-10
-9.370, -4.922338e-10
-9.370, -4.88916e-10
-9.370, -4.921145e-10
-9.370, -4.931803e-10
-9.370, -4.929327e-10
-9.370, -4.929582e-10
-9.360, -4.969095e-10
-9.360, -4.969238e-10
-9.360, -4.959506e-10
-9.360, -4.95733e-10
-9.360, -4.957561e-10
-9.360, -4.96479e-10
-9.360, -4.955618e-10
-9.360, -4.960861e-10
-9.360, -4.955594e-10
-9.360, -4.957379e-10
-9.350, -4.964522e-10
-9.350, -4.963999e-10
-9.350, -4.96743e-10
-9.350, -4.962563e-10
-9.350, -4.977915e-10
-9.350, -4.973033e-10
-9.350, -4.975669e-10
-9.350, -4.975346e-10
-9.350, -4.973504e-10
-9.350, -4.973873e-10
-9.340, -4.978096e-10
-9.340, -4.981948e-10
-9.340, -4.986244e-10
-9.340, -4.979301e-10
-9.340, -4.979179e-10
-9.340, -4.986079e-10
-9.340, -4.983218e-10
-9.340, -4.987544e-10
-9.340, -4.99294e-10
-9.340, -4.995652e-10
-9.330, -4.987509e-10
-9.330, -4.99179e-10
-9.330, -4.997804e-10
-9.330, -4.992808e-10
-9.330, -4.983844e-10
-9.330, -4.98368e-10
-9.330, -4.979169e-10
-9.330, -4.984465e-10
-9.330, -4.992029e-10
-9.330, -4.987533e-10
-9.320, -4.950568e-10
-9.320, -4.949401e-10
-9.320, -4.942722e-10
-9.320, -4.933272e-10
-9.320, -4.923228e-10
-9.320, -4.909727e-10
-9.320, -4.903345e-10
-9.320, -4.902363e-10
-9.320, -4.902352e-10
-9.320, -4.90155e-10
-9.310, -4.903984e-10
