voltage (V), photocurrent (A)
-9.140, -2.304677e-09
-9.140, -2.300323e-09
-9.140, -2.298496e-09
-9.140, -2.304698e-09
-9.140, -2.298721e-09
-9.140, -2.304831e-09
-9.140, -2.304818e-09
-9.140, -2.297319e-09
-9.130, -2.276582e-09
-9.130, -2.280829e-09
-9.130, -2.32283e-09
-9.130, -2.353213e-09
-9.130, -2.345295e-09
-9.130, -2.337737e-09
-9.130, -2.336875e-09
-9.130, -2.336459e-09
-9.130, -2.328963e-09
-9.130, -2.329787e-09
-9.120, -2.308134e-09
-9.120, -2.310871e-09
-9.120, -2.307633e-09
-9.120, -2.309588e-09
-9.120, -2.31266e-09
-9.120, -2.298844e-09
-9.120, -2.295363e-09
-9.120, -2.296165e-09
-9.120, -2.294039e-09
-9.120, -2.295083e-09
-9.110, -2.276161e-09
-9.110, -2.285366e-09
-9.110, -2.310782e-09
-9.110, -2.360967e-09
-9.110, -2.351372e-09
-9.110, -2.347101e-09
-9.110, -2.344223e-09
-9.110, -2.341113e-09
-9.110, -2.338113e-09
-9.110, -2.336801e-09
-9.100, -2.30742e-09
-9.100, -2.308248e-09
-9.100, -2.294902e-09
-9.100, -2.305704e-09
-9.100, -2.308945e-09
-9.100, -2.305712e-09
-9.100, -2.301723e-09
-9.100, -2.304512e-09
-9.100, -2.304834e-09
-9.100, -2.3006e-09
-9.090, -2.309989e-09
-9.090, -2.309805e-09
-9.090, -2.308607e-09
-9.090, -2.304555e-09
-9.090, -2.304532e-09
-9.090, -2.305005e-09
-9.090, -2.302402e-09
-9.090, -2.301146e-09
-9.090, -2.324008e-09
-9.090, -2.333695e-09
-9.080, -2.314212e-09
-9.080, -2.314534e-09
-9.080, -2.311199e-09
-9.080, -2.309948e-09
-9.080, -2.299957e-09
-9.080, -2.309022e-09
-9.080, -2.310283e-09
-9.080, -2.29322e-09
-9.080, -2.319556e-09
-9.080, -2.313597e-09
-9.070, -2.324967e-09
-9.070, -2.320024e-09
-9.070, -2.315423e-09
-9.070, -2.318472e-09
-9.070, -2.312368e-09
-9.070, -2.308511e-09
-9.070, -2.344763e-09
-9.070, -2.343127e-09
-9.070, -2.335358e-09
-9.070, -2.33643e-09
-9.060, -2.317248e-09
-9.060, -2.319743e-09
-9.060, -2.320164e-09
-9.060, -2.312933e-09
-9.060, -2.310201e-09
-9.060, -2.315447e-09
-9.060, -2.315953e-09
-9.060, -2.310036e-09
-9.060, -2.30947e-09
-9.060, -2.311457e-09
-9.050, -2.317304e-09
-9.050, -2.312062e-09
-9.050, -2.346549e-09
-9.050, -2.344007e-09
-9.050, -2.336535e-09
-9.050, -2.327829e-09
